id,labels,status,x,y,color
2018-1280-15/08/2019,,Right Turn,138.5519423,-34.9246603,gray
2018-1281-15/08/2019,,Side Swipe,138.5906955,-34.9234362,cyan
2018-1282-15/08/2019,,Hit Fixed Object,138.5369509,-34.9648383,blue
2018-1283-15/08/2019,,Hit Parked Vehicle,138.5912465,-34.8741973,green
2018-1284-15/08/2019,,Other,138.6885183,-34.8379677,orange
2018-1285-15/08/2019,,Hit Fixed Object,138.846175,-34.9826636,blue
2018-1286-15/08/2019,,Hit Fixed Object,138.6464333,-34.9509718,blue
2018-1287-15/08/2019,,Right Angle,138.582897,-34.8576673,yellow
2018-1288-15/08/2019,,Right Angle,138.4798793,-35.2227863,yellow
2018-1289-15/08/2019,,Rear End,138.6464659,-34.7653417,black
2018-1290-15/08/2019,,Hit Fixed Object,138.4752791,-35.1191398,blue
2018-1291-15/08/2019,,Hit Fixed Object,139.0855879,-33.9984564,blue
2018-1292-15/08/2019,,Rear End,138.5641238,-34.9042709,black
2018-1293-15/08/2019,,Hit Fixed Object,139.3162075,-34.5647048,blue
2018-1294-15/08/2019,,Side Swipe,138.5142259,-34.9745424,cyan
2018-1295-15/08/2019,,Rear End,138.5411944,-34.8508884,black
2018-1296-15/08/2019,,Right Turn,139.2685628,-35.1221615,gray
2018-1297-15/08/2019,,Right Angle,138.582624,-35.4283635,yellow
2018-1298-15/08/2019,,Right Angle,138.5540866,-34.9541999,yellow
2018-1299-15/08/2019,,Hit Parked Vehicle,138.5165667,-34.980217,green
2018-1300-15/08/2019,,Side Swipe,138.5710667,-34.9421177,cyan
2018-1301-15/08/2019,,Hit Parked Vehicle,135.8609457,-34.7411813,green
2018-1302-15/08/2019,,Roll Over,138.5321129,-35.1153002,pink
2018-1303-15/08/2019,,Hit Pedestrian,138.6484576,-34.8690919,azure
2018-1304-15/08/2019,,Side Swipe,138.6303164,-34.7554035,cyan
2018-1305-15/08/2019,,Roll Over,140.561007,-34.3016997,pink
2018-1306-15/08/2019,,Right Angle,138.9772664,-34.4686461,yellow
2018-1307-15/08/2019,,Side Swipe,138.5935156,-34.9332605,cyan
2018-1308-15/08/2019,,Hit Fixed Object,138.6881016,-34.8336513,blue
2018-1309-15/08/2019,,Hit Fixed Object,139.7725659,-35.5359101,blue
2018-1310-15/08/2019,,Hit Fixed Object,139.3610176,-35.1850661,blue
2018-1311-15/08/2019,,Rear End,138.4855182,-35.2674019,black
2018-1312-15/08/2019,,Roll Over,138.5724071,-34.6398319,pink
2018-1313-15/08/2019,,Right Turn,138.4806257,-34.8473521,gray
2018-1314-15/08/2019,,Rear End,138.6911277,-34.877353,black
2018-1315-15/08/2019,,Side Swipe,138.5706969,-35.015909,cyan
2018-1316-15/08/2019,,Roll Over,138.6915527,-34.8279024,pink
2018-1317-15/08/2019,,Hit Parked Vehicle,138.6535444,-34.7903515,green
2018-1318-15/08/2019,,Rear End,138.6440275,-34.9633764,black
2018-1319-15/08/2019,,Hit Fixed Object,138.55549,-35.029493,blue
2018-1320-15/08/2019,,Other,138.8948596,-35.2296328,orange
2018-1321-15/08/2019,,Rear End,138.9219489,-33.6713707,black
2018-1322-15/08/2019,,Hit Parked Vehicle,138.6476312,-34.9334261,green
2018-1323-15/08/2019,,Side Swipe,138.563784,-34.9342869,cyan
2018-1324-15/08/2019,,Rear End,138.6684873,-34.7672305,black
2018-1325-15/08/2019,,Head On,138.6898181,-34.7877934,ivory
2018-1326-15/08/2019,,Right Angle,138.535485,-35.029637,yellow
2018-1327-15/08/2019,,Rear End,138.5739937,-34.8326833,black
2018-1328-15/08/2019,,Hit Fixed Object,138.476335,-35.1809219,blue
2018-1329-15/08/2019,,Head On,138.4811556,-35.2384573,ivory
2018-1330-15/08/2019,,Rear End,138.5566484,-34.9885441,black
2018-1331-15/08/2019,,Hit Fixed Object,138.6247613,-34.7809201,blue
2018-1332-15/08/2019,,Side Swipe,138.5470865,-34.8569042,cyan
2018-1333-15/08/2019,,Rear End,138.8553116,-35.0653652,black
2018-1334-15/08/2019,,Rear End,138.6315019,-34.9152579,black
2018-1335-15/08/2019,,Rear End,138.4956437,-35.1806204,black
2018-1336-15/08/2019,,Right Angle,138.5040598,-34.9068878,yellow
2018-1337-15/08/2019,,Right Angle,138.7037123,-34.7694006,yellow
2018-1338-15/08/2019,,Hit Parked Vehicle,138.4975259,-34.8360897,green
2018-1339-15/08/2019,,Hit Fixed Object,138.5931939,-34.8838276,blue
2018-1340-15/08/2019,,Side Swipe,138.5938878,-34.9287003,cyan
2018-1341-15/08/2019,,Rear End,138.6630362,-34.8670607,black
2018-1342-15/08/2019,,Hit Fixed Object,138.6824231,-34.6791916,blue
2018-1343-15/08/2019,,Right Turn,138.5846381,-34.8818641,gray
2018-1344-15/08/2019,,Hit Fixed Object,138.1070301,-33.2231343,blue
2018-1345-15/08/2019,,Right Turn,138.5922815,-34.9233581,gray
2018-1346-15/08/2019,,Right Turn,138.639057,-34.8966068,gray
2018-1347-15/08/2019,,Hit Parked Vehicle,138.5902712,-34.9267868,green
2018-1348-15/08/2019,,Rear End,138.570359,-34.9538386,black
2018-1349-15/08/2019,,Side Swipe,138.1828052,-35.5801994,cyan
2018-1350-15/08/2019,,Right Angle,138.508121,-34.7814216,yellow
2018-1351-15/08/2019,,Rear End,138.5207779,-34.9882676,black
2018-1352-15/08/2019,,Side Swipe,138.5714219,-34.8768421,cyan
2018-1353-15/08/2019,,Right Angle,138.6370505,-34.8713394,yellow
2018-1354-15/08/2019,,Hit Pedestrian,138.5467123,-34.8505457,azure
2018-1355-15/08/2019,,Side Swipe,138.6071949,-34.9467653,cyan
2018-1356-15/08/2019,,Hit Pedestrian,138.6429053,-34.9453562,azure
2018-1357-15/08/2019,,Side Swipe,138.6406473,-34.9163754,cyan
2018-1358-15/08/2019,,Rear End,138.6447032,-34.7903856,black
2018-1359-15/08/2019,,Right Angle,138.5076149,-34.8523334,yellow
2018-1360-15/08/2019,,Right Angle,139.2741281,-35.1247655,yellow
2018-1361-15/08/2019,,Rear End,138.6426309,-34.895058,black
2018-1362-15/08/2019,,Hit Pedestrian,138.7130858,-34.6865196,azure
2018-1363-15/08/2019,,Side Swipe,138.6733045,-34.7208657,cyan
2018-1364-15/08/2019,,Side Swipe,138.4784864,-34.8559995,cyan
2018-1365-15/08/2019,,Rear End,138.528173,-34.8758046,black
2018-1366-15/08/2019,,Right Turn,138.6741868,-34.8763264,gray
2018-1367-15/08/2019,,Hit Parked Vehicle,138.4793966,-34.8418181,green
2018-1368-15/08/2019,,Right Angle,138.6930429,-34.6843071,yellow
2018-1369-15/08/2019,,Rear End,138.6098255,-34.9324255,black
2018-1370-15/08/2019,,Right Angle,138.6589981,-34.7730222,yellow
2018-1371-15/08/2019,,Right Angle,138.5523948,-34.8759271,yellow
2018-1372-15/08/2019,,Hit Fixed Object,138.5827467,-34.7329068,blue
2018-1373-15/08/2019,,Rear End,138.8524025,-35.0593564,black
2018-1374-15/08/2019,,Hit Fixed Object,138.645009,-35.049393,blue
2018-1375-15/08/2019,,Rear End,138.6690798,-34.8449821,black
2018-1376-15/08/2019,,Rear End,138.6248028,-34.9424109,black
2018-1377-15/08/2019,,Rear End,138.6078027,-34.9211765,black
2018-1378-15/08/2019,,Side Swipe,138.6123269,-34.9313542,cyan
2018-1379-15/08/2019,,Hit Parked Vehicle,138.6300373,-34.8245107,green
2018-1380-15/08/2019,,Hit Parked Vehicle,138.630137,-34.9259346,green
2018-1381-15/08/2019,,Rear End,139.2744539,-35.1211179,black
2018-1382-15/08/2019,,Rear End,138.632619,-34.8469378,black
2018-1383-15/08/2019,,Rear End,138.8743853,-35.0760923,black
2018-1384-15/08/2019,,Right Turn,138.6185839,-34.8650997,gray
2018-1385-15/08/2019,,Rear End,138.573946,-35.082557,black
2018-1386-15/08/2019,,Rear End,138.5049251,-34.9068443,black
2018-1387-15/08/2019,,Rear End,138.6792513,-34.6719273,black
2018-1388-15/08/2019,,Rear End,138.5920282,-34.9087971,black
2018-1389-15/08/2019,,Right Angle,138.5577113,-35.0030735,yellow
2018-1390-15/08/2019,,Rear End,138.547484,-35.1040521,black
2018-1391-15/08/2019,,Rear End,138.5352827,-34.9192017,black
2018-1392-15/08/2019,,Hit Parked Vehicle,138.5691508,-34.9702226,green
2018-1393-15/08/2019,,Right Angle,137.7635398,-32.4907825,yellow
2018-1394-15/08/2019,,Rear End,138.7221179,-34.6239137,black
2018-1395-15/08/2019,,Hit Fixed Object,138.6252036,-34.8582462,blue
2018-1396-15/08/2019,,Hit Animal,138.8139434,-35.0395273,pink
2018-1397-15/08/2019,,Hit Parked Vehicle,140.7555277,-34.1620582,green
2018-1398-15/08/2019,,Rear End,138.7212774,-35.0006682,black
2018-1399-15/08/2019,,Rear End,138.5659159,-34.9044516,black
2018-1400-15/08/2019,,Rear End,138.6447142,-34.7642017,black
2018-1401-15/08/2019,,Right Angle,138.528198,-35.105001,yellow
2018-1402-15/08/2019,,Rear End,138.7050587,-34.9976764,black
2018-1403-15/08/2019,,Hit Fixed Object,138.7145093,-35.0331411,blue
2018-1404-15/08/2019,,Right Angle,138.5277432,-35.0697876,yellow
2018-1405-15/08/2019,,Right Turn,138.5993588,-34.896921,gray
2018-1406-15/08/2019,,Hit Fixed Object,138.6484091,-34.9166806,blue
2018-1407-15/08/2019,,Right Angle,138.5193002,-34.8829363,yellow
2018-1408-15/08/2019,,Side Swipe,138.6582922,-34.9139125,cyan
2018-1409-15/08/2019,,Side Swipe,138.6080437,-34.9573999,cyan
2018-1410-15/08/2019,,Rear End,138.5939165,-34.9414914,black
2018-1411-15/08/2019,,Hit Parked Vehicle,138.6258123,-34.9333757,green
2018-1412-15/08/2019,,Side Swipe,138.6983944,-34.6754097,cyan
2018-1413-15/08/2019,,Right Angle,138.5535856,-34.9891409,yellow
2018-1414-15/08/2019,,Rear End,138.6262755,-34.9077051,black
2018-1415-15/08/2019,,Right Turn,138.639057,-34.8966068,gray
2018-1416-15/08/2019,,Right Angle,139.0335209,-34.4790178,yellow
2018-1417-15/08/2019,,Right Angle,138.5405141,-35.0118088,yellow
2018-1418-15/08/2019,,Right Angle,138.646583,-34.7619716,yellow
2018-1419-15/08/2019,,Hit Fixed Object,138.6185121,-34.7482206,blue
2018-1420-15/08/2019,,Hit Parked Vehicle,138.6181897,-34.89461,green
2018-1421-15/08/2019,,Rear End,138.6189563,-34.8703344,black
2018-1422-15/08/2019,,Rear End,138.5779961,-34.941761,black
2018-1423-15/08/2019,,Rear End,138.6032607,-35.0264991,black
2018-1424-15/08/2019,,Right Angle,138.6416473,-34.8465608,yellow
2018-1425-15/08/2019,,Rear End,138.6528525,-34.7692732,black
2018-1426-15/08/2019,,Rear End,138.6235812,-34.8386915,black
2018-1427-15/08/2019,,Rear End,138.6764575,-34.6875209,black
2018-1428-15/08/2019,,Hit Fixed Object,138.7469969,-34.6796297,blue
2018-1429-15/08/2019,,Right Turn,138.5667377,-34.8819575,gray
2018-1430-15/08/2019,,Right Turn,138.5227173,-35.1157858,gray
2018-1431-15/08/2019,,Right Turn,138.5551037,-34.9681952,gray
2018-1432-15/08/2019,,Rear End,138.6005373,-34.8959443,black
2018-1433-15/08/2019,,Right Angle,138.6086742,-35.540033,yellow
2018-1434-15/08/2019,,Right Turn,140.8002707,-37.8342347,gray
2018-1435-15/08/2019,,Roll Over,138.4981349,-34.9255428,pink
2018-1436-15/08/2019,,Rear End,138.7126328,-35.0003258,black
2018-1437-15/08/2019,,Rear End,138.5560157,-34.9801648,black
2018-1438-15/08/2019,,Rear End,138.5712556,-34.8761238,black
2018-1439-15/08/2019,,Right Angle,138.538005,-34.9792914,yellow
2018-1440-15/08/2019,,Right Angle,138.6061185,-34.8477411,yellow
2018-1441-15/08/2019,,Side Swipe,138.6929851,-34.8332099,cyan
2018-1442-15/08/2019,,Rear End,138.6143535,-34.9513421,black
2018-1443-15/08/2019,,Roll Over,138.4324339,-34.5279969,pink
2018-1444-15/08/2019,,Hit Fixed Object,138.5011426,-34.8168435,blue
2018-1445-15/08/2019,,Right Turn,138.654459,-34.9203024,gray
2018-1446-15/08/2019,,Hit Fixed Object,138.8791232,-34.4717621,blue
2018-1447-15/08/2019,,Hit Fixed Object,138.7752083,-35.2103947,blue
2018-1448-15/08/2019,,Rear End,138.5938796,-34.9218854,black
2018-1449-15/08/2019,,Right Turn,138.6505818,-34.8531064,gray
2018-1450-15/08/2019,,Right Angle,138.6418555,-34.9607443,yellow
2018-1451-15/08/2019,,Rear End,138.6106543,-34.8938481,black
2018-1452-15/08/2019,,Right Angle,138.610188,-35.0564243,yellow
2018-1453-15/08/2019,,Rear End,138.6599227,-34.9350806,black
2018-1454-15/08/2019,,Side Swipe,138.5884655,-34.9486269,cyan
2018-1455-15/08/2019,,Right Turn,138.6002316,-34.9315155,gray
2018-1456-15/08/2019,,Right Turn,140.7757373,-37.8382027,gray
2018-1457-15/08/2019,,Right Angle,138.6408245,-34.9186851,yellow
2018-1458-15/08/2019,,Side Swipe,138.6694633,-34.7661394,cyan
2018-1459-15/08/2019,,Rear End,138.6752354,-34.7289026,black
2018-1460-15/08/2019,,Rear End,138.4961558,-35.1799191,black
2018-1461-15/08/2019,,Right Angle,138.6272014,-34.9744437,yellow
2018-1462-15/08/2019,,Right Angle,138.8487781,-34.9814166,yellow
2018-1463-15/08/2019,,Side Swipe,138.5466556,-34.8496417,cyan
2018-1464-15/08/2019,,Hit Animal,136.2585817,-33.6494419,pink
2018-1465-15/08/2019,,Hit Parked Vehicle,138.6071399,-34.9226085,green
2018-1466-15/08/2019,,Side Swipe,139.2737695,-35.1200706,cyan
2018-1467-15/08/2019,,Right Angle,139.2737695,-35.1200706,yellow
2018-1468-15/08/2019,,Rear End,138.6173662,-34.847342,black
2018-1469-15/08/2019,,Roll Over,137.6462346,-33.9142801,pink
2018-1470-15/08/2019,,Rear End,138.6835401,-34.6996024,black
2018-1471-15/08/2019,,Right Angle,138.6057574,-34.7666568,yellow
2018-1472-15/08/2019,,Side Swipe,138.6391831,-34.8971738,cyan
2018-1473-15/08/2019,,Right Turn,138.6588398,-34.7381112,gray
2018-1474-15/08/2019,,Rear End,138.6410715,-34.8681509,black
2018-1475-15/08/2019,,Side Swipe,138.6276642,-34.7800233,cyan
2018-1476-15/08/2019,,Hit Parked Vehicle,138.5725441,-34.9623626,green
2018-1477-15/08/2019,,Hit Parked Vehicle,138.4920074,-34.8486269,green
2018-1478-15/08/2019,,Rear End,138.7013764,-34.6933517,black
2018-1479-15/08/2019,,Hit Parked Vehicle,138.5799708,-34.9498331,green
2018-1480-15/08/2019,,Hit Parked Vehicle,138.6744727,-34.8916611,green
2018-1481-15/08/2019,,Hit Fixed Object,138.5727335,-35.0991276,blue
2018-1482-15/08/2019,,Right Angle,138.5494928,-34.9953647,yellow
2018-1483-15/08/2019,,Hit Fixed Object,138.6367895,-33.8962386,blue
2018-1484-15/08/2019,,Right Angle,139.3279156,-35.1478281,yellow
2018-1485-15/08/2019,,Side Swipe,138.587444,-34.9256443,cyan
2018-1486-15/08/2019,,Right Angle,138.6089043,-34.9061773,yellow
2018-1487-15/08/2019,,Hit Fixed Object,140.569203,-34.2529558,blue
2018-1488-15/08/2019,,Right Angle,138.6082205,-34.7681511,yellow
2018-1489-15/08/2019,,Rear End,138.5934747,-34.9289359,black
2018-1490-15/08/2019,,Right Angle,138.6278268,-34.9246532,yellow
2018-1491-15/08/2019,,Right Angle,138.8586818,-35.0612458,yellow
2018-1492-15/08/2019,,Roll Over,138.6079868,-34.9066813,pink
2018-1493-15/08/2019,,Hit Fixed Object,138.4162672,-35.4210677,blue
2018-1494-15/08/2019,,Side Swipe,138.6571335,-34.8974904,cyan
2018-1495-15/08/2019,,Hit Parked Vehicle,138.6109608,-34.7610159,green
2018-1496-15/08/2019,,Side Swipe,138.5165471,-34.8653808,cyan
2018-1497-15/08/2019,,Rear End,138.6001998,-34.8481562,black
2018-1498-15/08/2019,,Roll Over,138.6389708,-34.7339322,pink
2018-1499-15/08/2019,,Rear End,138.6234771,-34.9793402,black
2018-1500-15/08/2019,,Left Road - Out of Control,138.724375,-34.8892136,brown
2018-1501-15/08/2019,,Rear End,138.6007288,-34.8552222,black
2018-1502-15/08/2019,,Hit Parked Vehicle,138.5293324,-34.8847221,green
2018-1503-15/08/2019,,Roll Over,138.9644493,-34.1152146,pink
2018-1504-15/08/2019,,Right Turn,138.6003665,-34.8501457,gray
2018-1505-15/08/2019,,Rear End,138.5965916,-34.7987361,black
2018-1506-15/08/2019,,Left Road - Out of Control,138.6752202,-33.5789339,brown
2018-1507-15/08/2019,,Hit Pedestrian,138.5663159,-34.9675572,azure
2018-1508-15/08/2019,,Roll Over,138.4794153,-34.8504053,pink
2018-1509-15/08/2019,,Roll Over,138.5661175,-34.9565738,pink
2018-1510-15/08/2019,,Rear End,138.6155123,-34.7464125,black
2018-1511-15/08/2019,,Rear End,138.6155488,-34.7464349,black
2018-1512-15/08/2019,,Hit Pedestrian,138.5946615,-34.8971017,azure
2018-1513-15/08/2019,,Right Angle,138.6608688,-34.7936415,yellow
2018-1514-15/08/2019,,Right Angle,138.6002823,-34.9343054,yellow
2018-1515-15/08/2019,,Right Angle,138.6336161,-34.9397075,yellow
2018-1516-15/08/2019,,Rear End,138.5861765,-34.900711,black
2018-1517-15/08/2019,,Right Angle,138.5306462,-34.8780881,yellow
2018-1518-15/08/2019,,Rear End,138.6585708,-34.9175452,black
2018-1519-15/08/2019,,Right Angle,138.6072425,-34.935395,yellow
2018-1520-15/08/2019,,Right Turn,138.6003731,-34.8960794,gray
2018-1521-15/08/2019,,Right Angle,138.6535305,-34.8905764,yellow
2018-1522-15/08/2019,,Right Angle,138.594119,-34.9318291,yellow
2018-1523-15/08/2019,,Rear End,138.5560057,-34.9798651,black
2018-1524-15/08/2019,,Hit Parked Vehicle,138.6173007,-34.8487158,green
2018-1525-15/08/2019,,Right Turn,138.6256373,-34.9538502,gray
2018-1526-15/08/2019,,Right Turn,138.6344621,-34.8256778,gray
2018-1527-15/08/2019,,Hit Fixed Object,138.5344475,-35.0978017,blue
2018-1528-15/08/2019,,Side Swipe,138.5935048,-34.9232969,cyan
2018-1529-15/08/2019,,Hit Parked Vehicle,138.6889704,-34.8605138,green
2018-1530-15/08/2019,,Right Angle,138.6025584,-34.9903214,yellow
2018-1531-15/08/2019,,Right Turn,138.5361722,-35.1234673,gray
2018-1532-15/08/2019,,Rear End,138.5828796,-34.7325658,black
2018-1533-15/08/2019,,Rear End,138.5363562,-35.1046008,black
2018-1534-15/08/2019,,Rear End,138.563923,-34.9677209,black
2018-1535-15/08/2019,,Roll Over,138.5896182,-34.9510491,pink
2018-1536-15/08/2019,,Side Swipe,138.5176413,-34.9446496,cyan
2018-1537-15/08/2019,,Side Swipe,138.5184284,-34.8588667,cyan
2018-1538-15/08/2019,,Rear End,138.877308,-34.9588138,black
2018-1539-15/08/2019,,Hit Animal,138.541496,-35.3278838,pink
2018-1540-15/08/2019,,Side Swipe,139.0498039,-34.4336868,cyan
2018-1541-15/08/2019,,Hit Fixed Object,138.7194097,-34.6454458,blue
2018-1542-15/08/2019,,Hit Fixed Object,138.5398934,-35.1523383,blue
2018-1543-15/08/2019,,Roll Over,138.626323,-35.1702383,pink
2018-1544-15/08/2019,,Side Swipe,138.5292511,-34.8596456,cyan
2018-1545-15/08/2019,,Rear End,138.5230864,-35.0186108,black
2018-1546-15/08/2019,,Right Turn,138.5718619,-34.9832781,gray
2018-1547-15/08/2019,,Rear End,138.8568266,-35.0674034,black
2018-1548-15/08/2019,,Right Angle,137.592453,-34.0692022,yellow
2018-1549-15/08/2019,,Rear End,138.6835401,-34.6996024,black
2018-1550-15/08/2019,,Head On,138.819152,-34.8227335,ivory
2018-1551-15/08/2019,,Roll Over,138.4945588,-34.9204189,pink
2018-1552-15/08/2019,,Rear End,138.5132396,-34.9138571,black
2018-1553-15/08/2019,,Hit Parked Vehicle,138.5275067,-34.9102797,green
2018-1554-15/08/2019,,Left Road - Out of Control,138.8897921,-35.1131702,brown
2018-1555-15/08/2019,,Other,138.6811543,-34.70272,orange
2018-1556-15/08/2019,,Rear End,138.6403346,-34.7635521,black
2018-1557-15/08/2019,,Hit Fixed Object,132.8501337,-31.8550746,blue
2018-1558-15/08/2019,,Rear End,138.7831566,-35.0149686,black
2018-1559-15/08/2019,,Side Swipe,138.5206396,-34.8707841,cyan
2018-1560-15/08/2019,,Roll Over,138.5348825,-35.0724829,pink
2018-1561-15/08/2019,,Rear End,138.5882619,-34.933204,black
2018-1562-15/08/2019,,Rear End,138.6749971,-34.7289412,black
2018-1563-15/08/2019,,Hit Pedestrian,138.5895384,-34.9249246,azure
2018-1564-15/08/2019,,Hit Parked Vehicle,138.5951741,-34.9494951,green
2018-1565-15/08/2019,,Rear End,138.5973303,-34.8123639,black
2018-1566-15/08/2019,,Hit Fixed Object,138.696311,-35.021262,blue
2018-1567-15/08/2019,,Hit Fixed Object,138.637143,-34.8577128,blue
2018-1568-15/08/2019,,Hit Parked Vehicle,138.5205214,-34.9268278,green
2018-1569-15/08/2019,,Hit Fixed Object,139.0017569,-34.4589946,blue
2018-1570-15/08/2019,,Hit Fixed Object,138.6856839,-34.9003801,blue
2018-1571-15/08/2019,,Hit Parked Vehicle,138.6342239,-34.918584,green
2018-1572-15/08/2019,,Rear End,138.5049989,-35.1314244,black
2018-1573-15/08/2019,,Right Turn,138.5317501,-34.8937567,gray
2018-1574-15/08/2019,,Hit Fixed Object,138.738582,-34.6048329,blue
2018-1575-15/08/2019,,Hit Fixed Object,138.5837322,-34.8698795,blue
2018-1576-15/08/2019,,Hit Fixed Object,138.5194323,-34.8458091,blue
2018-1577-15/08/2019,,Rear End,138.5551893,-34.9693838,black
2018-1578-15/08/2019,,Head On,138.527798,-34.8771602,ivory
2018-1579-15/08/2019,,Rear End,138.5973303,-34.8123639,black
2018-1580-15/08/2019,,Rear End,138.5200117,-34.9776731,black
2018-1581-15/08/2019,,Right Angle,138.6779842,-34.70698,yellow
2018-1582-15/08/2019,,Hit Fixed Object,138.5605087,-35.0367501,blue
