id,pole_nr,color,area,row,status,x,y,labels
3194,2,green,T4,T4-180,01-Piling,5.621747232,35.52828783,
3195,3,green,T4,T4-180,01-Piling,5.621744932,35.52836353,
3196,4,green,T4,T4-180,01-Piling,5.621742732,35.52843643,
3197,5,green,T4,T4-180,01-Piling,5.621740732,35.52849993,
3198,6,green,T4,T4-180,01-Piling,5.621738532,35.52857293,
3199,7,green,T4,T4-180,01-Piling,5.621736232,35.52864853,
3200,8,green,T4,T4-180,01-Piling,5.621734032,35.52872153,
3201,9,green,T4,T4-180,01-Piling,5.621732132,35.52878503,
3202,10,green,T4,T4-180,01-Piling,5.621729932,35.52885793,
3203,11,green,T4,T4-180,01-Piling,5.621727632,35.52893363,
3204,12,green,T4,T4-180,01-Piling,5.621725432,35.52900663,
3205,13,green,T4,T4-180,01-Piling,5.621723532,35.52907003,
3206,14,green,T4,T4-180,01-Piling,5.621721232,35.52914303,
3207,15,green,T4,T4-180,01-Piling,5.621719032,35.52921873,
3208,16,green,T4,T4-180,01-Piling,5.621716732,35.52929173,
3209,17,green,T4,T4-180,01-Piling,5.621714832,35.52935523,
3210,18,green,T4,T4-180,01-Piling,5.621712632,35.52942813,
3211,1,green,T4,T4-181,01-Piling,5.621954232,35.52679263,
3212,2,green,T4,T4-181,01-Piling,5.621951932,35.52686563,
3213,3,green,T4,T4-181,01-Piling,5.621949632,35.52694133,
3214,4,green,T4,T4-181,01-Piling,5.621947432,35.52701433,
3215,5,green,T4,T4-181,01-Piling,5.621945532,35.52707773,
3216,6,green,T4,T4-181,01-Piling,5.621943332,35.52715073,
3217,7,green,T4,T4-181,01-Piling,5.621941032,35.52722643,
3218,8,green,T4,T4-181,01-Piling,5.621938832,35.52729943,
3219,9,green,T4,T4-181,01-Piling,5.621936932,35.52736283,
3220,10,green,T4,T4-181,01-Piling,5.621934732,35.52743583,
3221,11,green,T4,T4-181,01-Piling,5.621932432,35.52751153,
3222,12,green,T4,T4-181,01-Piling,5.621930232,35.52758453,
3223,13,green,T4,T4-181,01-Piling,5.621928232,35.52764803,
3224,14,green,T4,T4-181,01-Piling,5.621926032,35.52772093,
3225,15,green,T4,T4-181,01-Piling,5.621923732,35.52779663,
3226,16,green,T4,T4-181,01-Piling,5.621921532,35.52786963,
3227,17,green,T4,T4-181,01-Piling,5.621919632,35.52793313,
3228,18,green,T4,T4-181,01-Piling,5.621917432,35.52800603,
3229,21,green,T4,T4-182,01-Piling,5.621911032,35.52821823,
3230,22,green,T4,T4-182,01-Piling,5.621908732,35.52829113,
3231,23,green,T4,T4-182,01-Piling,5.621906532,35.52836683,
3232,24,green,T4,T4-182,01-Piling,5.621904232,35.52843983,
3233,25,green,T4,T4-182,01-Piling,5.621902332,35.52850323,
3234,26,green,T4,T4-182,01-Piling,5.621900132,35.52857623,
3235,27,green,T4,T4-182,01-Piling,5.621897832,35.52865193,
3236,28,green,T4,T4-182,01-Piling,5.621895632,35.52872483,
3237,29,green,T4,T4-182,01-Piling,5.621893732,35.52878833,
3238,30,green,T4,T4-182,01-Piling,5.621891532,35.52886133,
3239,31,green,T4,T4-182,01-Piling,5.621889232,35.52893703,
3240,32,green,T4,T4-182,01-Piling,5.621887032,35.52900993,
3241,33,green,T4,T4-182,01-Piling,5.621885032,35.52907343,
3242,34,green,T4,T4-182,01-Piling,5.621882832,35.52914643,
3243,35,green,T4,T4-182,01-Piling,5.621880532,35.52922203,
3244,36,green,T4,T4-182,01-Piling,5.621878332,35.52929503,
3245,37,green,T4,T4-182,01-Piling,5.621876432,35.52935853,
3246,38,green,T4,T4-182,01-Piling,5.621874232,35.52943153,
3247,1,green,T4,T4-183,01-Piling,5.622115732,35.52679603,
3248,2,green,T4,T4-183,01-Piling,5.622113532,35.52686903,
3249,3,green,T4,T4-183,01-Piling,5.622111232,35.52694463,
3250,4,green,T4,T4-183,01-Piling,5.622109032,35.52701763,
3251,5,green,T4,T4-183,01-Piling,5.622107132,35.52708113,
3252,6,green,T4,T4-183,01-Piling,5.622104932,35.52715403,
3253,7,green,T4,T4-183,01-Piling,5.622102632,35.52722973,
3254,8,green,T4,T4-183,01-Piling,5.622100432,35.52730273,
3255,9,green,T4,T4-183,01-Piling,5.622098532,35.52736623,
3256,10,green,T4,T4-183,01-Piling,5.622096332,35.52743913,
3257,11,green,T4,T4-183,01-Piling,5.622094032,35.52751483,
3258,12,green,T4,T4-183,01-Piling,5.622091732,35.52758783,
3259,13,green,T4,T4-183,01-Piling,5.622089832,35.52765133,
3260,14,green,T4,T4-183,01-Piling,5.622087632,35.52772433,
3261,15,green,T4,T4-183,01-Piling,5.622085332,35.52779993,
3262,16,green,T4,T4-183,01-Piling,5.622083132,35.52787293,
3263,17,green,T4,T4-183,01-Piling,5.622081232,35.52793643,
3264,18,green,T4,T4-183,01-Piling,5.622079032,35.52800943,
3265,21,green,T4,T4-184,01-Piling,5.622072532,35.52822153,
3266,22,green,T4,T4-184,01-Piling,5.622070332,35.52829453,
3267,23,green,T4,T4-184,01-Piling,5.622068032,35.52837013,
3268,24,green,T4,T4-184,01-Piling,5.622065832,35.52844313,
3269,25,green,T4,T4-184,01-Piling,5.622063932,35.52850653,
3270,26,green,T4,T4-184,01-Piling,5.622061732,35.52857953,
3271,27,green,T4,T4-184,01-Piling,5.622059432,35.52865523,
3272,28,green,T4,T4-184,01-Piling,5.622057232,35.52872823,
3273,29,green,T4,T4-184,01-Piling,5.622055332,35.52879173,
3274,30,green,T4,T4-184,01-Piling,5.622053132,35.52886463,
3275,31,green,T4,T4-184,01-Piling,5.622050832,35.52894033,
3276,32,green,T4,T4-184,01-Piling,5.622048532,35.52901333,
3277,33,green,T4,T4-184,01-Piling,5.622046632,35.52907673,
3278,34,green,T4,T4-184,01-Piling,5.622044432,35.52914973,
3279,35,green,T4,T4-184,01-Piling,5.622042132,35.52922543,
3280,36,green,T4,T4-184,01-Piling,5.622039932,35.52929843,
3281,37,green,T4,T4-184,01-Piling,5.622038032,35.52936183,
3282,38,green,T4,T4-184,01-Piling,5.622035832,35.52943483,
3283,1,green,T4,T4-185,01-Piling,5.622277332,35.52679933,
3284,2,green,T4,T4-185,01-Piling,5.622275132,35.52687233,
3285,3,green,T4,T4-185,01-Piling,5.622272832,35.52694803,
3286,4,green,T4,T4-185,01-Piling,5.622270632,35.52702093,
3287,5,green,T4,T4-185,01-Piling,5.622268732,35.52708443,
3288,6,green,T4,T4-185,01-Piling,5.622266532,35.52715743,
3289,7,green,T4,T4-185,01-Piling,5.622264232,35.52723303,
3290,8,green,T4,T4-185,01-Piling,5.622262032,35.52730603,
3291,9,green,T4,T4-185,01-Piling,5.622260132,35.52736953,
3292,10,green,T4,T4-185,01-Piling,5.622257832,35.52744253,
3293,11,green,T4,T4-185,01-Piling,5.622255532,35.52751823,
3294,12,green,T4,T4-185,01-Piling,5.622253332,35.52759113,
3295,13,green,T4,T4-185,01-Piling,5.622251432,35.52765463,
3296,14,green,T4,T4-185,01-Piling,5.622249232,35.52772763,
3297,15,green,T4,T4-185,01-Piling,5.622246932,35.52780333,
3298,16,green,T4,T4-185,01-Piling,5.622244732,35.52787623,
3299,17,green,T4,T4-185,01-Piling,5.622242832,35.52793973,
3300,18,green,T4,T4-185,01-Piling,5.622240632,35.52801273,
3301,21,green,T4,T4-186,01-Piling,5.622234132,35.52822483,
3302,22,green,T4,T4-186,01-Piling,5.622231932,35.52829783,
3303,23,green,T4,T4-186,01-Piling,5.622229632,35.52837353,
3304,24,green,T4,T4-186,01-Piling,5.622227432,35.52844653,
3305,25,green,T4,T4-186,01-Piling,5.622225532,35.52850993,
3306,26,green,T4,T4-186,01-Piling,5.622223332,35.52858293,
3307,27,green,T4,T4-186,01-Piling,5.622221032,35.52865853,
3308,28,green,T4,T4-186,01-Piling,5.622218832,35.52873153,
3309,29,green,T4,T4-186,01-Piling,5.622216832,35.52879503,
3310,30,green,T4,T4-186,01-Piling,5.622214632,35.52886803,
3311,31,green,T4,T4-186,01-Piling,5.622212332,35.52894373,
3312,32,green,T4,T4-186,01-Piling,5.622210132,35.52901663,
3313,33,green,T4,T4-186,01-Piling,5.622208232,35.52908013,
3314,34,green,T4,T4-186,01-Piling,5.622206032,35.52915313,
3315,35,green,T4,T4-186,01-Piling,5.622203732,35.52922883,
3316,36,green,T4,T4-186,01-Piling,5.622201532,35.52930173,
3317,37,green,T4,T4-186,01-Piling,5.622199632,35.52936523,
3318,38,green,T4,T4-186,01-Piling,5.622197432,35.52943813,
3319,1,green,T4,T4-187,01-Piling,5.622438932,35.52680263,
3320,2,green,T4,T4-187,01-Piling,5.622436732,35.52687563,
3321,3,green,T4,T4-187,01-Piling,5.622434432,35.52695133,
3322,4,green,T4,T4-187,01-Piling,5.622432232,35.52702433,
3323,5,green,T4,T4-187,01-Piling,5.622430332,35.52708773,
3324,6,green,T4,T4-187,01-Piling,5.622428132,35.52716073,
3325,7,green,T4,T4-187,01-Piling,5.622425832,35.52723643,
3326,8,green,T4,T4-187,01-Piling,5.622423632,35.52730933,
3327,9,green,T4,T4-187,01-Piling,5.622421632,35.52737293,
3328,10,green,T4,T4-187,01-Piling,5.622419432,35.52744583,
3329,11,green,T4,T4-187,01-Piling,5.622417132,35.52752153,
3330,12,green,T4,T4-187,01-Piling,5.622414932,35.52759453,
3331,13,green,T4,T4-187,01-Piling,5.622413032,35.52765803,
3332,14,green,T4,T4-187,01-Piling,5.622410832,35.52773093,
3333,15,green,T4,T4-187,01-Piling,5.622408532,35.52780663,
3334,16,green,T4,T4-187,01-Piling,5.622406332,35.52787963,
3335,17,green,T4,T4-187,01-Piling,5.622404432,35.52794303,
3336,18,green,T4,T4-187,01-Piling,5.622402132,35.52801603,
3337,21,green,T4,T4-188,01-Piling,5.622395732,35.52822813,
3338,22,green,T4,T4-188,01-Piling,5.622393532,35.52830113,
3339,23,green,T4,T4-188,01-Piling,5.622391232,35.52837683,
3340,24,green,T4,T4-188,01-Piling,5.622389032,35.52844983,
3341,25,green,T4,T4-188,01-Piling,5.622387132,35.52851333,
3342,26,green,T4,T4-188,01-Piling,5.622384932,35.52858623,
3343,27,green,T4,T4-188,01-Piling,5.622382632,35.52866193,
3344,28,green,T4,T4-188,01-Piling,5.622380432,35.52873493,
3345,29,green,T4,T4-188,01-Piling,5.622378432,35.52879833,
3346,30,green,T4,T4-188,01-Piling,5.622376232,35.52887133,
3347,31,green,T4,T4-188,01-Piling,5.622373932,35.52894703,
3348,32,green,T4,T4-188,01-Piling,5.622371732,35.52902003,
3349,33,green,T4,T4-188,01-Piling,5.622369832,35.52908343,
3350,34,green,T4,T4-188,01-Piling,5.622367632,35.52915643,
3351,35,green,T4,T4-188,01-Piling,5.622365332,35.52923213,
3352,36,green,T4,T4-188,01-Piling,5.622363132,35.52930513,
3353,37,green,T4,T4-188,01-Piling,5.622361232,35.52936853,
3354,38,green,T4,T4-188,01-Piling,5.622358932,35.52944153,
3355,1,green,T4,T4-189,01-Piling,5.622600532,35.52680603,
3356,2,green,T4,T4-189,01-Piling,5.622598332,35.52687893,
3357,3,green,T4,T4-189,01-Piling,5.622596032,35.52695463,
3358,4,green,T4,T4-189,01-Piling,5.622593832,35.52702763,
3359,5,green,T4,T4-189,01-Piling,5.622591932,35.52709113,
3360,6,green,T4,T4-189,01-Piling,5.622589732,35.52716403,
3361,7,green,T4,T4-189,01-Piling,5.622587432,35.52723973,
3362,8,green,T4,T4-189,01-Piling,5.622585232,35.52731273,
3363,9,green,T4,T4-189,01-Piling,5.622583232,35.52737623,
3364,10,green,T4,T4-189,01-Piling,5.622581032,35.52744923,
3365,11,green,T4,T4-189,01-Piling,5.622578732,35.52752483,
3366,12,green,T4,T4-189,01-Piling,5.622576532,35.52759783,
3367,13,green,T4,T4-189,01-Piling,5.622574632,35.52766133,
3368,14,green,T4,T4-189,01-Piling,5.622572432,35.52773433,
3369,15,green,T4,T4-189,01-Piling,5.622570132,35.52780993,
3370,16,green,T4,T4-189,01-Piling,5.622567932,35.52788293,
3371,17,green,T4,T4-189,01-Piling,5.622565932,35.52794643,
3372,18,green,T4,T4-189,01-Piling,5.622563732,35.52801933,
3373,21,green,T4,T4-190,01-Piling,5.622557332,35.52823153,
3374,22,green,T4,T4-190,01-Piling,5.622555132,35.52830443,
3375,23,green,T4,T4-190,01-Piling,5.622552832,35.52838013,
3376,24,green,T4,T4-190,01-Piling,5.622550632,35.52845313,
3377,25,green,T4,T4-190,01-Piling,5.622548732,35.52851663,
3378,26,green,T4,T4-190,01-Piling,5.622546532,35.52858953,
3379,27,green,T4,T4-190,01-Piling,5.622544232,35.52866523,
3380,28,green,T4,T4-190,01-Piling,5.622541932,35.52873823,
3381,29,green,T4,T4-190,01-Piling,5.622540032,35.52880173,
3382,30,green,T4,T4-190,01-Piling,5.622537832,35.52887463,
3383,31,green,T4,T4-190,01-Piling,5.622535532,35.52895033,
3384,32,green,T4,T4-190,01-Piling,5.622533332,35.52902333,
3385,33,green,T4,T4-190,01-Piling,5.622531432,35.52908683,
3386,34,green,T4,T4-190,01-Piling,5.622529232,35.52915983,
3387,35,green,T4,T4-190,01-Piling,5.622526932,35.52923543,
3388,36,green,T4,T4-190,01-Piling,5.622524732,35.52930843,
3389,37,green,T4,T4-190,01-Piling,5.622522732,35.52937183,
3390,38,green,T4,T4-190,01-Piling,5.622520532,35.52944483,
3391,1,green,T4,T4-191,01-Piling,5.622762132,35.52680933,
3392,2,green,T4,T4-191,01-Piling,5.622759932,35.52688233,
3393,3,green,T4,T4-191,01-Piling,5.622757632,35.52695803,
3394,4,green,T4,T4-191,01-Piling,5.622755432,35.52703093,
3395,5,green,T4,T4-191,01-Piling,5.622753532,35.52709443,
3396,6,green,T4,T4-191,01-Piling,5.622751232,35.52716743,
3397,7,green,T4,T4-191,01-Piling,5.622749032,35.52724313,
3398,8,green,T4,T4-191,01-Piling,5.622746732,35.52731603,
3399,9,green,T4,T4-191,01-Piling,5.622744832,35.52737953,
3400,10,green,T4,T4-191,01-Piling,5.622742632,35.52745253,
3401,11,green,T4,T4-191,01-Piling,5.622740332,35.52752823,
3402,12,green,T4,T4-191,01-Piling,5.622738132,35.52760123,
3403,13,green,T4,T4-191,01-Piling,5.622736232,35.52766463,
3404,14,green,T4,T4-191,01-Piling,5.622734032,35.52773763,
3405,15,green,T4,T4-191,01-Piling,5.622731732,35.52781333,
3406,16,green,T4,T4-191,01-Piling,5.622729532,35.52788633,
3407,17,green,T4,T4-191,01-Piling,5.622727532,35.52794973,
3408,18,green,T4,T4-191,01-Piling,5.622725332,35.52802273,
3409,21,green,T4,T4-192,01-Piling,5.622718932,35.52823483,
3410,22,green,T4,T4-192,01-Piling,5.622716732,35.52830783,
3411,23,green,T4,T4-192,01-Piling,5.622714432,35.52838353,
3412,24,green,T4,T4-192,01-Piling,5.622712232,35.52845643,
3413,25,green,T4,T4-192,01-Piling,5.622710232,35.52851993,
3414,26,green,T4,T4-192,01-Piling,5.622708032,35.52859293,
3415,27,green,T4,T4-192,01-Piling,5.622705732,35.52866863,
3416,28,green,T4,T4-192,01-Piling,5.622703532,35.52874153,
3417,29,green,T4,T4-192,01-Piling,5.622701632,35.52880503,
3418,30,green,T4,T4-192,01-Piling,5.622699432,35.52887803,
3419,31,green,T4,T4-192,01-Piling,5.622697132,35.52895363,
3420,32,green,T4,T4-192,01-Piling,5.622694932,35.52902663,
3421,33,green,T4,T4-192,01-Piling,5.622693032,35.52909013,
3422,34,green,T4,T4-192,01-Piling,5.622690832,35.52916313,
3423,35,green,T4,T4-192,01-Piling,5.622688532,35.52923883,
3424,36,green,T4,T4-192,01-Piling,5.622686232,35.52931173,
3425,37,green,T4,T4-192,01-Piling,5.622684332,35.52937523,
3426,38,green,T4,T4-192,01-Piling,5.622682132,35.52944813,
3427,1,green,T4,T4-193,01-Piling,5.622923732,35.52681273,
3428,2,green,T4,T4-193,01-Piling,5.622921532,35.52688563,
3429,3,green,T4,T4-193,01-Piling,5.622919232,35.52696133,
3430,4,green,T4,T4-193,01-Piling,5.622917032,35.52703433,
3431,5,green,T4,T4-193,01-Piling,5.622915032,35.52709773,
3432,6,green,T4,T4-193,01-Piling,5.622912832,35.52717073,
3433,7,green,T4,T4-193,01-Piling,5.622910532,35.52724643,
3434,8,green,T4,T4-193,01-Piling,5.622908332,35.52731943,
3435,9,green,T4,T4-193,01-Piling,5.622906432,35.52738293,
3436,10,green,T4,T4-193,01-Piling,5.622904232,35.52745593,
3437,11,green,T4,T4-193,01-Piling,5.622901932,35.52753153,
3438,12,green,T4,T4-193,01-Piling,5.622899732,35.52760453,
3439,13,green,T4,T4-193,01-Piling,5.622897832,35.52766803,
3440,14,green,T4,T4-193,01-Piling,5.622895532,35.52774103,
3441,15,green,T4,T4-193,01-Piling,5.622893332,35.52781663,
3442,16,green,T4,T4-193,01-Piling,5.622891032,35.52788963,
3443,17,green,T4,T4-193,01-Piling,5.622889132,35.52795303,
3444,18,green,T4,T4-193,01-Piling,5.622886932,35.52802603,
3445,21,green,T4,T4-194,01-Piling,5.622880532,35.52823823,
3446,22,green,T4,T4-194,01-Piling,5.622878332,35.52831113,
3447,23,green,T4,T4-194,01-Piling,5.622876032,35.52838683,
3448,24,green,T4,T4-194,01-Piling,5.622873832,35.52845983,
3449,25,green,T4,T4-194,01-Piling,5.622871832,35.52852323,
3450,26,green,T4,T4-194,01-Piling,5.622869632,35.52859623,
3451,27,green,T4,T4-194,01-Piling,5.622867332,35.52867193,
3452,28,green,T4,T4-194,01-Piling,5.622865132,35.52874483,T4
3453,29,green,T4,T4-194,01-Piling,5.622863232,35.52880833,
3454,30,green,T4,T4-194,01-Piling,5.622861032,35.52888133,
3455,31,green,T4,T4-194,01-Piling,5.622858732,35.52895703,
3456,32,green,T4,T4-194,01-Piling,5.622856532,35.52903003,
3457,33,green,T4,T4-194,01-Piling,5.622854532,35.52909343,
3458,34,green,T4,T4-194,01-Piling,5.622852332,35.52916643,
3459,35,green,T4,T4-194,01-Piling,5.622850032,35.52924213,
3460,36,green,T4,T4-194,01-Piling,5.622847832,35.52931513,
3461,37,green,T4,T4-194,01-Piling,5.622845932,35.52937853,
3462,38,green,T4,T4-194,01-Piling,5.622843732,35.52945143,
3463,1,green,T4,T4-195,01-Piling,5.623085332,35.52681603,
3464,2,green,T4,T4-195,01-Piling,5.623083132,35.52688903,
3465,3,green,T4,T4-195,01-Piling,5.623080832,35.52696473,
3466,4,green,T4,T4-195,01-Piling,5.623078632,35.52703763,
3467,5,green,T4,T4-195,01-Piling,5.623076632,35.52710113,
3468,6,green,T4,T4-195,01-Piling,5.623074432,35.52717413,
3469,7,green,T4,T4-195,01-Piling,5.623072132,35.52724973,
3470,8,green,T4,T4-195,01-Piling,5.623069932,35.52732273,
3471,9,green,T4,T4-195,01-Piling,5.623068032,35.52738623,
3472,10,green,T4,T4-195,01-Piling,5.623065832,35.52745923,
3473,11,green,T4,T4-195,01-Piling,5.623063532,35.52753493,
3474,12,green,T4,T4-195,01-Piling,5.623061332,35.52760783,
3475,13,green,T4,T4-195,01-Piling,5.623059332,35.52767133,
3476,14,green,T4,T4-195,01-Piling,5.623057132,35.52774433,
3477,15,green,T4,T4-195,01-Piling,5.623054832,35.52782003,
3478,16,green,T4,T4-195,01-Piling,5.623052632,35.52789293,
3479,17,green,T4,T4-195,01-Piling,5.623050732,35.52795643,
3480,18,green,T4,T4-195,01-Piling,5.623048532,35.52802933,
3481,21,green,T4,T4-196,01-Piling,5.623042132,35.52824153,
3482,22,green,T4,T4-196,01-Piling,5.623039832,35.52831453,
3483,23,green,T4,T4-196,01-Piling,5.623037632,35.52839013,
3484,24,green,T4,T4-196,01-Piling,5.623035332,35.52846313,
3485,25,green,T4,T4-196,01-Piling,5.623033432,35.52852653,
3486,26,green,T4,T4-196,01-Piling,5.623031232,35.52859953,
3487,27,green,T4,T4-196,01-Piling,5.623028932,35.52867523,
3488,28,green,T4,T4-196,01-Piling,5.623026732,35.52874823,
3489,29,green,T4,T4-196,01-Piling,5.623024832,35.52881173,
3490,30,green,T4,T4-196,01-Piling,5.623022632,35.52888463,
3491,31,green,T4,T4-196,01-Piling,5.623020332,35.52896033,
3492,32,green,T4,T4-196,01-Piling,5.623018132,35.52903333,
3493,33,green,T4,T4-196,01-Piling,5.623016132,35.52909683,
3494,34,green,T4,T4-196,01-Piling,5.623013932,35.52916973,
3495,35,green,T4,T4-196,01-Piling,5.623011632,35.52924543,
3496,36,green,T4,T4-196,01-Piling,5.623009432,35.52931843,
3497,37,green,T4,T4-196,01-Piling,5.623007532,35.52938183,
3498,38,green,T4,T4-196,01-Piling,5.623005332,35.52945483,
3499,1,green,T4,T4-197,01-Piling,5.623246932,35.52681933,
3500,2,green,T4,T4-197,01-Piling,5.623244732,35.52689233,
3501,3,green,T4,T4-197,01-Piling,5.623242432,35.52696803,
3502,4,green,T4,T4-197,01-Piling,5.623240132,35.52704103,
3503,5,green,T4,T4-197,01-Piling,5.623238232,35.52710443,
3504,6,green,T4,T4-197,01-Piling,5.623236032,35.52717743,
3505,7,green,T4,T4-197,01-Piling,5.623233732,35.52725313,
3506,8,green,T4,T4-197,01-Piling,5.623231532,35.52732613,
3507,9,green,T4,T4-197,01-Piling,5.623229632,35.52738963,
3508,10,green,T4,T4-197,01-Piling,5.623227432,35.52746253,
3509,11,green,T4,T4-197,01-Piling,5.623225132,35.52753823,
3510,12,green,T4,T4-197,01-Piling,5.623222932,35.52761123,
3511,13,green,T4,T4-197,01-Piling,5.623220932,35.52767473,
3512,14,green,T4,T4-197,01-Piling,5.623218732,35.52774763,
3513,15,green,T4,T4-197,01-Piling,5.623216432,35.52782333,
3514,16,green,T4,T4-197,01-Piling,5.623214232,35.52789633,
3515,17,green,T4,T4-197,01-Piling,5.623212332,35.52795973,
3516,18,green,T4,T4-197,01-Piling,5.623210132,35.52803273,
3517,21,green,T4,T4-198,01-Piling,5.623203632,35.52824483,
3518,22,green,T4,T4-198,01-Piling,5.623201432,35.52831783,
3519,23,green,T4,T4-198,01-Piling,5.623199132,35.52839353,
3520,24,green,T4,T4-198,01-Piling,5.623196932,35.52846643,
3521,25,green,T4,T4-198,01-Piling,5.623195032,35.52852993,
3522,26,green,T4,T4-198,01-Piling,5.623192832,35.52860293,
3523,27,green,T4,T4-198,01-Piling,5.623190532,35.52867853,
3524,28,green,T4,T4-198,01-Piling,5.623188332,35.52875153,
3525,29,green,T4,T4-198,01-Piling,5.623186432,35.52881503,
3526,30,green,T4,T4-198,01-Piling,5.623184232,35.52888803,
3527,31,green,T4,T4-198,01-Piling,5.623181932,35.52896363,
3528,32,green,T4,T4-198,01-Piling,5.623179632,35.52903663,
3529,33,green,T4,T4-198,01-Piling,5.623177732,35.52910013,
3530,34,green,T4,T4-198,01-Piling,5.623175532,35.52917313,
3531,35,green,T4,T4-198,01-Piling,5.623173232,35.52924883,
3532,36,green,T4,T4-198,01-Piling,5.623171032,35.52932173,
3533,37,green,T4,T4-198,01-Piling,5.623169132,35.52938513,
3534,38,green,T4,T4-198,01-Piling,5.623166932,35.52945813,
3535,1,green,T4,T4-199,01-Piling,5.623408532,35.52682273,
3536,2,green,T4,T4-199,01-Piling,5.623406232,35.52689563,
3537,3,green,T4,T4-199,01-Piling,5.623403932,35.52697133,
